,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
824,DEU,41911.0109851054,10.6987800598144,11.19027996,31.7,80.6414634146341,2015,ECS,,HIC
825,DEU,42961.0356905775,10.613730430603,11.24166584,31.4,80.990243902439,2016,ECS,,HIC
826,DEU,45526.5999576533,10.7217903137207,11.32552433,31.3,80.9926829268293,2017,ECS,,HIC
827,DEU,48874.8595028454,10.9289703369141,11.47314644,31.9,80.8926829268293,2018,ECS,,HIC
828,DEU,47623.8656074829,11.0342197418213,11.71595001,31.8,81.2926829268293,2019,ECS,,HIC
829,DEU,47379.765194548,10.7882499694824,12.6902256,32.4,81.0414634146342,2020,ECS,,HIC
830,DEU,52265.6541620571,10.5845499038696,12.90171242,,80.790243902439,2021,ECS,,HIC
831,DEU,49686.1154582583,10.6917295455933,12.60513115,,80.6080487804878,2022,ECS,,HIC
832,DEU,53940.4073447462,,11.79903221,,80.5414634146342,2023,ECS,,HIC
833,DEU,55800.2194549412,,,,,2024,ECS,,HIC
834,DJI,1213.23352553429,12.3283996582031,3.35699701,,60.743,2010,MEA,,LMC
835,DJI,1306.34552844977,,3.37387872,,61.337,2011,MEA,,LMC
836,DJI,1400.19357858954,,3.29730988,45.1,61.719,2012,MEA,,LMC
837,DJI,2075.94498424748,,2.91782117,44.1,62.116,2013,MEA,,LMC
838,DJI,2214.62084142432,,2.95930099,,62.427,2014,MEA,,LMC
839,DJI,2376.12554719873,8.57643985748291,3.3475771,,62.833,2015,MEA,,LMC
840,DJI,2510.4300076241,15.159589767456,2.7416594,,63.335,2016,MEA,,LMC
841,DJI,2618.95521147369,15.6437196731567,2.46857476,41.6,63.71,2017,MEA,,LMC
842,DJI,2718.08338799203,14.4741497039795,2.51871514,,64.105,2018,MEA,,LMC
843,DJI,2837.16902340932,,2.40641236,,64.381,2019,MEA,,LMC
844,DJI,2844.88810647853,,2.32228446,,64.2,2020,MEA,,LMC
845,DJI,3025.91126413549,,2.88669515,,63.83,2021,MEA,,LMC
846,DJI,3133.25779772463,,2.49675012,,65.54,2022,MEA,,LMC
847,DJI,3397.52015779588,,,,65.987,2023,MEA,,LMC
848,DJI,3496.47111876763,,,,,2024,MEA,,LMC
849,DMA,7549.61964680375,,5.15711927,,71.68,2010,LCN,,UMC
850,DMA,7705.40717248319,,5.33450365,,71.517,2011,LCN,,UMC
851,DMA,7528.51001990155,,5.79509926,,71.391,2012,LCN,,UMC
852,DMA,7822.21797211398,,5.34749842,,71.228,2013,LCN,,UMC
853,DMA,8131.74876096735,,5.26141691,,71.189,2014,LCN,,UMC
854,DMA,8282.59874702141,10.2080097198486,5.15941811,,69.968,2015,LCN,,UMC
855,DMA,8802.56172041363,12.6980996948118,5.12308073,,71.189,2016,LCN,,UMC
856,DMA,8224.64896571414,9.74930241828328,5.46245432,,68.62,2017,LCN,,UMC
857,DMA,9215.3085405645,8.44583648342154,6.18495989,,71.378,2018,LCN,,UMC
858,DMA,9491.14995962374,8.29829978942871,5.16903925,,71.305,2019,LCN,,UMC
859,DMA,7827.74842680426,10.6661701202393,6.12651205,,71.269,2020,LCN,,UMC
860,DMA,8376.40414141113,7.76732754491018,6.31661367,,69.832,2021,LCN,,UMC
861,DMA,9323.66089490562,9.35660435815347,6.31969738,,71.081,2022,LCN,,UMC
862,DMA,9912.96212766668,6.41283691666667,,,71.132,2023,LCN,,UMC
863,DMA,10405.2787777582,7.0906650760513,,,,2024,LCN,,UMC
864,DNK,58104.5445594981,15.1291103363037,10.60774708,27.2,79.1,2010,ECS,,HIC
865,DNK,61809.737898222,15.0597496032715,10.40702915,27.3,79.8,2011,ECS,,HIC
866,DNK,58443.7747103968,12.5129699707031,10.5219717,27.8,80.0512195121951,2012,ECS,,HIC
867,DNK,61377.5940590412,15.2367897033691,10.32915878,28.5,80.3,2013,ECS,,HIC
868,DNK,62520.4509747011,13.862250328064,10.30918217,28.4,80.7,2014,ECS,,HIC
869,DNK,53094.0133607574,,10.34411812,28.2,80.7024390243902,2015,ECS,,HIC
870,DNK,54500.9260410217,14.7375202178955,10.25162029,28.2,80.8536585365854,2016,ECS,,HIC
871,DNK,57521.5514992225,14.5648498535156,10.09825516,28.7,81.1024390243903,2017,ECS,,HIC
872,DNK,61324.7665045565,14.4371299743652,10.09764194,28.2,80.9536585365854,2018,ECS,,HIC
873,DNK,59404.2663247723,14.6080303192139,10.1524353,27.7,81.4512195121951,2019,ECS,,HIC
874,DNK,60985.4885601514,13.8466501235962,10.71854591,27.5,81.6024390243903,2020,ECS,,HIC
875,DNK,69727.9873677012,14.0789499282837,10.74728584,28.3,81.4048780487805,2021,ECS,,HIC
876,DNK,68091.3191138669,14.1574401855469,9.4758625,29.3,81.3048780487805,2022,ECS,,HIC
877,DNK,68453.8769281145,,9.41784573,29.9,81.8536585365854,2023,ECS,,HIC
878,DNK,71851.7562131368,,,,,2024,ECS,,HIC
879,DOM,5478.62470398954,9.87571810579762,4.92355442,47.3,72.039,2010,LCN,,UMC
880,DOM,5826.51014109195,10.6371803357903,5.03797865,47.7,72.496,2011,LCN,,UMC
881,DOM,6013.81965002603,,5.04897833,46.1,72.817,2012,LCN,,UMC
882,DOM,6136.59429329301,21.7073064898109,4.91598225,47.7,73.038,2013,LCN,,UMC
883,DOM,6496.45166971142,21.5446042994354,4.79757166,44.3,73.145,2014,LCN,,UMC
884,DOM,6800.95309395474,22.313569934789,4.72216797,45.2,72.982,2015,LCN,,UMC
885,DOM,7160.44200982307,21.9452020986914,4.57663107,45.7,72.889,2016,LCN,,UMC
886,DOM,7412.71571571512,22.3436003287715,4.49336958,42.2,73.37,2017,LCN,,UMC
887,DOM,7882.98221584944,22.1554688287358,4.12601566,43.7,73.555,2018,LCN,,UMC
888,DOM,8183.01623600375,22.3415073008317,4.23948717,41.9,73.112,2019,LCN,,UMC
889,DOM,7135.22273255899,20.63404198849,4.93967104,39.6,72.636,2020,LCN,,UMC
890,DOM,8527.0754858205,19.5941780430939,4.91807747,38.5,71.757,2021,LCN,,UMC
891,DOM,10104.2449349081,19.2600265459877,4.57254791,37.0,74.211,2022,LCN,,UMC
892,DOM,10630.431743829,20.5579835041991,,38.4,73.72,2023,LCN,,UMC
893,DOM,10875.6618443092,21.8636977562292,,39.0,,2024,LCN,,UMC
894,DZA,4912.78585503672,17.7691567101443,4.64001417,,74.144,2010,MEA,,UMC
895,DZA,5916.31364364343,17.5647159837077,4.82567501,27.6,74.383,2011,MEA,,UMC
896,DZA,6033.64884689543,15.983725084802,5.63657808,,74.609,2012,MEA,,UMC
897,DZA,5979.60138960585,17.6460346655779,5.64542007,,74.809,2013,MEA,,UMC
898,DZA,6094.69392314956,16.4692016361374,6.01485014,,74.992,2014,MEA,,UMC
899,DZA,4685.05902729002,16.0845552688873,6.3343544,,75.159,2015,MEA,,UMC
900,DZA,4424.98529027556,16.1110441504345,6.00079727,,75.31,2016,MEA,,UMC
901,DZA,4554.66753957828,17.5560719808872,5.94846106,,75.431,2017,MEA,,UMC
902,DZA,4577.21029180491,15.6197370582865,5.93238592,,75.555,2018,MEA,,UMC
903,DZA,4468.45341883656,16.0217587293579,5.41731071,,75.682,2019,MEA,,UMC
904,DZA,3743.5419522929,16.549171340634,5.63831711,,73.257,2020,MEA,,UMC
905,DZA,4160.55926736925,16.0506977400169,5.0110569,,75.208,2021,MEA,,UMC
906,DZA,4961.55257664733,13.101506524289,3.6230433,,76.129,2022,MEA,,UMC
907,DZA,5364.02795022731,13.2610232294175,,,76.261,2023,MEA,,UMC
908,DZA,5631.17999109851,23.5581893920898,,,,2024,MEA,,UMC
984,ECU,4520.30959039763,12.9965600967407,6.34925699,48.8,75.188,2010,LCN,,UMC
985,ECU,5153.6916424375,11.976110458374,6.60509682,45.9,75.179,2011,LCN,,UMC
986,ECU,5634.08393191094,10.7788896560669,6.87859821,46.1,75.486,2012,LCN,,UMC
987,ECU,6109.29031510341,10.5497703552246,6.77866411,46.9,75.832,2013,LCN,,UMC
988,ECU,6405.79979300441,11.3429098129272,6.76601839,45.0,76.141,2014,LCN,,UMC
989,ECU,5976.1596805651,11.5806198120117,7.76786041,46.0,76.222,2015,LCN,,UMC
990,ECU,5917.63771271481,,7.58817482,45.0,76.094,2016,LCN,,UMC
991,ECU,6233.32244797718,,7.52484131,44.7,76.22,2017,LCN,,UMC
992,ECU,6303.91886658338,,7.83214045,45.4,77.248,2018,LCN,,UMC
993,ECU,6205.05765246766,10.680290222168,7.80768251,45.7,77.286,2019,LCN,,UMC
994,ECU,5463.64515348598,10.5995502471924,8.6576252,47.3,72.004,2020,LCN,,UMC
995,ECU,6061.32350181711,9.76208972930908,8.20646191,45.8,72.746,2021,LCN,,UMC
996,ECU,6515.58528418336,9.29942989349365,7.53457022,45.5,76.577,2022,LCN,,UMC
997,ECU,6737.84748379638,9.68155956268311,,44.6,77.392,2023,LCN,,UMC
998,ECU,6874.705739766,9.70571041107178,,45.2,,2024,LCN,,UMC
999,EGY,2455.08194645282,,4.15319157,30.2,69.078,2010,MEA,,LMC
1000,EGY,2590.64384891965,,4.35707569,,69.232,2011,MEA,,LMC
1001,EGY,2996.0677072015,,4.45891809,28.3,69.464,2012,MEA,,LMC
1002,EGY,3025.52563552448,,4.6710043,,69.632,2013,MEA,,LMC
1003,EGY,3133.39102265541,,4.77415323,,69.911,2014,MEA,,LMC
1004,EGY,3306.98159414141,,5.06153202,31.8,70.135,2015,MEA,,LMC
1005,EGY,3270.6287768197,,5.07462406,,70.437,2016,MEA,,LMC
1006,EGY,2395.10333299491,,5.34661913,31.5,70.709,2017,MEA,,LMC
1007,EGY,2484.70315630508,,4.74892998,,70.974,2018,MEA,,LMC
1008,EGY,2962.98892023003,,4.5994668,31.9,71.213,2019,MEA,,LMC
1009,EGY,3511.11381026379,,4.15384626,,69.79,2020,MEA,,LMC
1010,EGY,3827.35415374308,,4.60955143,28.5,68.976,2021,MEA,,LMC
1011,EGY,4233.30783744856,,4.70438385,,71.01,2022,MEA,,LMC
1012,EGY,3456.78968456253,,,,71.633,2023,MEA,,LMC
1013,EGY,3338.47371395895,,,,,2024,MEA,,LMC
1029,ERI,539.699512069686,,4.81866503,,63.665,2010,SSF,,LIC
1030,ERI,688.68165957684,,5.1622901,,64.231,2011,SSF,,LIC
1031,ERI,,,3.74245787,,64.697,2012,SSF,,LIC
1032,ERI,,,4.96765137,,65.005,2013,SSF,,LIC
1033,ERI,,,3.91432285,,65.517,2014,SSF,,LIC
1034,ERI,,,4.50776815,,65.909,2015,SSF,,LIC
1035,ERI,,,3.73838949,,66.242,2016,SSF,,LIC
1036,ERI,,,4.15359449,,66.612,2017,SSF,,LIC
1037,ERI,,,4.24748898,,66.979,2018,SSF,,LIC
1038,ERI,,,4.64806461,,67.306,2019,SSF,,LIC
1039,ERI,,,4.31046677,,66.98,2020,SSF,,LIC
1040,ERI,,,4.17839003,,66.94,2021,SSF,,LIC
1041,ERI,,,3.87447667,,67.789,2022,SSF,,LIC
1042,ERI,,,,,68.624,2023,SSF,,LIC
1043,ESP,30658.7422282912,10.548810005188,9.1189127,35.2,81.6268292682927,2010,ECS,,HIC
1044,ESP,31824.6219134777,10.2716302871704,9.1679697,35.7,82.4756097560976,2011,ECS,,HIC
1045,ESP,28456.4438151477,9.05819034576416,9.15596581,35.4,82.4268292682927,2012,ECS,,HIC
1046,ESP,29228.846559842,9.37672996520996,9.06588078,36.2,83.0780487804878,2013,ECS,,HIC
1047,ESP,29707.765509467,9.48867034912109,9.08675957,36.1,83.2292682926829,2014,ECS,,HIC
1048,ESP,25982.4416197775,9.72698974609375,9.12383366,36.2,82.8317073170732,2015,ECS,,HIC
1049,ESP,26755.6061149398,9.95104026794434,8.94896126,35.8,83.3292682926829,2016,ECS,,HIC
1050,ESP,28381.3425596906,10.1795501708984,8.94652462,34.7,83.2829268292683,2017,ECS,,HIC
1051,ESP,30602.4212881113,9.99577045440674,8.9985857,34.7,83.4317073170732,2018,ECS,,HIC
1052,ESP,29786.5245689007,10.0043096542358,9.1348772,34.3,83.8317073170732,2019,ECS,,HIC
1053,ESP,27233.9426461608,9.43229007720947,10.73210335,34.9,82.2317073170732,2020,ECS,,HIC
1054,ESP,30799.4775937775,9.72498035430908,10.30862141,33.9,83.1780487804878,2021,ECS,,HIC
1055,ESP,30270.2687017458,9.87539005279541,9.73828793,33.6,83.1341463414634,2022,ECS,,HIC
1056,ESP,33509.0127982139,,,33.4,83.8829268292683,2023,ECS,,HIC
1057,ESP,35297.0094995565,,,,,2024,ECS,,HIC
1058,EST,14663.7041018705,13.5586395263672,6.59433842,32.0,75.4292682926829,2010,ECS,,HIC
1059,EST,17555.5455239426,13.2763795852661,6.0781703,32.5,76.2292682926829,2011,ECS,,HIC
1060,EST,17568.2137969714,11.8632898330688,6.09506845,32.9,76.3268292682927,2012,ECS,,HIC
1061,EST,19310.3874900757,12.4780702590942,6.28062296,35.1,77.1414634146341,2013,ECS,,HIC
1062,EST,20581.7898991695,11.5191698074341,6.36199951,34.6,77.0341463414634,2014,ECS,,HIC
1063,EST,17722.1557669523,12.8675603866577,6.64135027,32.7,77.590243902439,2015,ECS,,HIC
1064,EST,18666.3736521706,12.9944200515747,6.70240974,31.2,77.6414634146342,2016,ECS,,HIC
1065,EST,20851.5223496861,12.51416015625,6.59727049,30.4,78.0926829268293,2017,ECS,,HIC
1066,EST,23618.1361254581,13.2388801574707,6.6912818,30.3,78.2439024390244,2018,ECS,,HIC
1067,EST,24021.2501413306,13.2011098861694,6.81699181,30.8,78.6463414634147,2019,ECS,,HIC
1068,EST,23933.9939421065,12.1634101867676,7.57906437,30.7,78.5951219512195,2020,ECS,,HIC
1069,EST,27953.7670230126,12.3894596099853,7.47860336,31.8,76.9439024390244,2021,ECS,,HIC
1070,EST,28451.1477825175,13.0291900634766,6.98701143,32.3,77.8439024390244,2022,ECS,,HIC
1071,EST,30133.304450454,,,30.7,78.490243902439,2023,ECS,,HIC
1072,EST,31170.0915091887,,,,,2024,ECS,,HIC
1073,ETH,330.619412798644,26.3040409088135,5.46637249,33.2,59.709,2010,SSF,,INX
1074,ETH,343.024942351887,29.674430847168,4.46897745,,60.595,2011,SSF,,INX
1075,ETH,452.101031885754,30.5395393371582,4.5395956,,61.443,2012,SSF,,INX
1076,ETH,484.039833104062,27.0210990905762,4.07506514,,62.161,2013,SSF,,INX
1077,ETH,549.986577082588,25.9183807373047,4.03365517,,62.927,2014,SSF,,INX
1078,ETH,621.845673808133,22.3498306099001,3.82316828,35.0,63.592,2015,SSF,,INX
1079,ETH,696.196084806324,23.0133628237675,3.60033751,,64.162,2016,SSF,,INX
1080,ETH,745.632433925343,23.3241718657101,3.45336914,,64.766,2017,SSF,,INX
1081,ETH,747.968003672674,22.991757345067,3.30371761,,65.257,2018,SSF,,INX
1082,ETH,828.709080522921,20.9222025193983,3.24287128,,65.741,2019,SSF,,INX
1083,ETH,905.313159254148,22.4477192882845,3.48096275,,65.969,2020,SSF,,INX
1084,ETH,910.947887074508,23.5620427455929,3.2075386,31.1,65.33,2021,SSF,,INX
1085,ETH,1011.07332413462,23.0064025033357,2.85274577,,66.897,2022,SSF,,INX
1086,ETH,,18.3326177345032,,,67.315,2023,SSF,,INX
1087,ETH,,16.6954473535013,,,,2024,SSF,,INX
1118,FIN,46506.2919016566,12.0429401397705,9.14202785,27.7,79.8707317073171,2010,ECS,,HIC
1119,FIN,51060.3242589767,11.9977703094482,9.22303009,27.6,80.4707317073171,2011,ECS,,HIC
1120,FIN,47551.6740841369,12.8807897567749,9.5857954,27.1,80.6268292682927,2012,ECS,,HIC
1121,FIN,49691.0145200739,12.5301504135132,9.80534649,27.2,80.9756097560976,2013,ECS,,HIC
1122,FIN,50073.7760815871,12.392560005188,9.78115082,26.8,81.1804878048781,2014,ECS,,HIC
1123,FIN,42560.3456767103,12.6923398971558,9.64523888,27.1,81.4804878048781,2015,ECS,,HIC
1124,FIN,43451.2562442158,12.5432901382446,9.37796021,27.1,81.4292682926829,2016,ECS,,HIC
1125,FIN,46085.0174739036,12.1305198669434,9.12670135,27.4,81.6317073170732,2017,ECS,,HIC
1126,FIN,49654.2497035329,11.9418497085571,9.04514217,27.3,81.7341463414634,2018,ECS,,HIC
1127,FIN,48358.1807773701,12.273980140686,9.17142677,27.7,81.9829268292683,2019,ECS,,HIC
1128,FIN,48828.6846862799,11.8403196334839,9.63249588,27.1,81.9317073170732,2020,ECS,,HIC
1129,FIN,53099.1351400148,11.9499101638794,9.83458328,27.7,81.8853658536585,2021,ECS,,HIC
1130,FIN,50440.560224974,12.1192598342896,9.6589222,27.9,81.1878048780488,2022,ECS,,HIC
1131,FIN,52821.5114340717,,,27.4,81.6853658536585,2023,ECS,,HIC
1132,FIN,53188.6186245158,,,,,2024,ECS,,HIC
1133,FJI,3449.14452883369,,3.41664124,,66.778,2010,EAS,,UMC
1134,FJI,4139.60288609702,15.2347898483276,3.14293504,,66.88,2011,EAS,,UMC
1135,FJI,4341.40338748749,16.7089696894799,3.2655499,,65.812,2012,EAS,,UMC
1136,FJI,4572.44377544245,14.3003902435303,3.20040679,36.7,66.545,2013,EAS,,UMC
1137,FJI,5293.35676680464,16.1755757682398,3.36860466,,66.581,2014,EAS,,UMC
1138,FJI,5097.53106864695,17.3918548537011,3.32468939,,66.48,2015,EAS,,UMC
1139,FJI,5363.79026679243,15.1698868550921,3.27979708,,66.657,2016,EAS,,UMC
1140,FJI,5826.84814459328,16.817186928258,3.18689561,,67.06,2017,EAS,,UMC
1141,FJI,6085.41979485376,14.9348119384389,4.10572624,,66.965,2018,EAS,,UMC
1142,FJI,5950.82866866702,16.8336992311715,4.28229284,30.7,67.009,2019,EAS,,UMC
1143,FJI,4844.42127154524,16.6401383541374,5.28987408,,66.924,2020,EAS,,UMC
1144,FJI,4696.17103944634,13.5591081164019,7.06084681,,64.904,2021,EAS,,UMC
1145,FJI,5405.03006162671,12.6465342556156,4.00910091,,67.148,2022,EAS,,UMC
1146,FJI,5888.73667332429,14.629110484794,3.57928777,,67.316,2023,EAS,,UMC
1147,FJI,6288.39867264416,14.700035614954,,,,2024,EAS,,UMC
1148,FRA,40694.8211697025,,11.22560215,33.7,81.6634146341463,2010,ECS,,HIC
1149,FRA,43929.7840873812,,11.18497562,33.3,82.1146341463415,2011,ECS,,HIC
1150,FRA,40863.5814412333,,11.29740047,33.1,81.9682926829268,2012,ECS,,HIC
1151,FRA,42669.1795111893,,11.39591122,32.5,82.219512195122,2013,ECS,,HIC
1152,FRA,43148.0459288416,,11.52531433,32.3,82.719512195122,2014,ECS,,HIC
1153,FRA,36702.4323733379,,11.43985462,32.7,82.3219512195122,2015,ECS,,HIC
1154,FRA,37024.2157133669,,11.49048996,31.9,82.5731707317073,2016,ECS,,HIC
1155,FRA,38687.1626407164,9.47682952880859,11.37063789,31.6,82.5756097560976,2017,ECS,,HIC
1156,FRA,41418.1766484844,9.62475967407227,11.21033764,32.4,82.6756097560976,2018,ECS,,HIC
1157,FRA,40408.2848574751,9.69626998901367,11.09938431,31.2,82.8268292682927,2019,ECS,,HIC
1158,FRA,39169.8606000707,9.17183971405029,12.07226849,30.7,82.1756097560976,2020,ECS,,HIC
1159,FRA,43725.0999521245,9.11054992675781,12.29229355,31.5,82.3243902439024,2021,ECS,,HIC
1160,FRA,41082.8119320747,9.11748027801514,11.8819046,31.2,82.1292682926829,2022,ECS,,HIC
1161,FRA,44690.9345395117,,,31.8,82.9292682926829,2023,ECS,,HIC
1162,FRA,46150.4876861593,,,,,2024,ECS,,HIC
1163,FRO,47923.1515374991,,,,80.6390243902439,2010,ECS,,HIC
1164,FRO,51618.9907766392,,,,80.890243902439,2011,ECS,,HIC
1165,FRO,50261.9616267693,,,,81.090243902439,2012,ECS,,HIC
1166,FRO,55758.2083680611,,,,81.3414634146341,2013,ECS,,HIC
1167,FRO,60172.0632541664,,,,81.5926829268293,2014,ECS,,HIC
1168,FRO,52635.0375463609,,,,81.7926829268293,2015,ECS,,HIC
1169,FRO,56875.2803813296,,,,81.9926829268293,2016,ECS,,HIC
1170,FRO,59387.353086482,,,,82.1439024390244,2017,ECS,,HIC
1171,FRO,62526.4908515743,,,,82.2926829268293,2018,ECS,,HIC
1172,FRO,63067.0695697911,,,,82.4439024390244,2019,ECS,,HIC
1173,FRO,62240.822409175,,,,82.6439024390244,2020,ECS,,HIC
1174,FRO,68749.4005557957,,,,82.8439024390244,2021,ECS,,HIC
1175,FRO,66139.3809716876,,,,82.9439024390244,2022,ECS,,HIC
1176,FRO,71774.3522353393,,,,83.1439024390244,2023,ECS,,HIC
1177,FSM,2761.24325832248,,21.48778725,,64.892,2010,EAS,,LMC
1178,FSM,2890.50493045368,,13.31436253,,64.969,2011,EAS,,LMC
1179,FSM,3033.16989526369,17.7605031129394,12.42913532,,65.08,2012,EAS,,LMC
1180,FSM,2933.88333441237,20.3850097890445,12.25674343,40.1,65.179,2013,EAS,,LMC
1181,FSM,2945.41495996162,22.1017035881349,11.9102993,,65.294,2014,EAS,,LMC
1182,FSM,2911.16211045292,22.3123893737793,12.70485306,,65.306,2015,EAS,,LMC
1183,FSM,2979.60119184048,21.5847094035285,13.4160471,,65.576,2016,EAS,,LMC
1184,FSM,3279.10779039285,19.1484521619327,12.46886253,,65.761,2017,EAS,,LMC
1185,FSM,3566.58690371125,17.1252945914855,11.96551991,,65.943,2018,EAS,,LMC
1186,FSM,3572.65918282222,18.1073082677353,11.89308453,,66.196,2019,EAS,,LMC
1187,FSM,3362.02793142215,18.6147186147186,12.01537514,,65.878,2020,EAS,,LMC
1188,FSM,3508.22356270221,,11.41321754,,66.152,2021,EAS,,LMC
1189,FSM,3710.12448453257,,10.34470272,,66.961,2022,EAS,,LMC
1190,FSM,3941.37247887414,,,,67.198,2023,EAS,,LMC
1191,FSM,4166.00476748564,,,,,2024,EAS,,LMC
1192,GAB,8356.74662013345,13.3304195404053,2.47556901,,64.715,2010,SSF,,UMC
1193,GAB,10219.1139339454,13.5340795516968,2.55771565,,65.102,2011,SSF,,UMC
1194,GAB,9296.96587941088,12.5822696685791,2.42097569,,65.438,2012,SSF,,UMC
1195,GAB,9197.70106323947,8.73756980895996,2.84087205,,65.751,2013,SSF,,UMC
1196,GAB,9201.36276648105,11.225489616394,2.53282261,,66.07,2014,SSF,,UMC
1197,GAB,7047.12654634355,11.6105217333224,2.65743947,,66.336,2015,SSF,,UMC
1198,GAB,6677.07003901644,10.3015422456439,3.1076982,,66.583,2016,SSF,,UMC
1199,GAB,6921.73373135624,15.2766716935965,2.78068876,38.0,66.816,2017,SSF,,UMC
1200,GAB,7624.2775233771,14.6146271384588,2.75235105,,67.043,2018,SSF,,UMC
1201,GAB,7441.1786472281,14.0744772919358,2.7768569,,67.337,2019,SSF,,UMC
1202,GAB,6605.80346077904,15.7641649523771,3.41717625,,67.073,2020,SSF,,UMC
1203,GAB,8181.40914134398,15.3551631854332,2.69024062,,67.072,2021,SSF,,UMC
1204,GAB,8409.20741452279,13.8033786137402,2.85591531,,67.713,2022,SSF,,UMC
1205,GAB,8071.39777400455,13.5658233667537,,,68.337,2023,SSF,,UMC
1206,GAB,8218.76307061848,,,,,2024,SSF,,UMC
1207,GBR,39598.957119545,12.7691202163696,9.78937912,33.7,80.4024390243902,2010,ECS,,HIC
1208,GBR,42109.6418795749,12.4644603729248,9.7956152,33.2,80.9512195121951,2011,ECS,,HIC
1209,GBR,42490.1465463521,,9.89160061,33.1,80.9048780487805,2012,ECS,,HIC
1210,GBR,43419.0352598932,12.6864099502563,9.97822475,32.7,81.0048780487805,2013,ECS,,HIC
1211,GBR,47426.6209829995,13.3875503540039,9.90305996,33.1,81.3048780487805,2014,ECS,,HIC
1212,GBR,44983.885522934,13.4870100021362,9.83625221,33.3,80.9560975609756,2015,ECS,,HIC
1213,GBR,40988.1044233026,13.427209854126,9.76546955,33.1,81.1560975609756,2016,ECS,,HIC
1214,GBR,40629.2340347345,13.7579402923584,9.60016823,32.6,81.2560975609756,2017,ECS,,HIC
1215,GBR,43315.4874501318,13.2917604446411,9.73837566,33.7,81.2560975609756,2018,ECS,,HIC
1216,GBR,42794.0022648288,13.5348701477051,9.95388126,32.8,81.3691219512195,2019,ECS,,HIC
1217,GBR,40404.8062238951,14.0322599411011,11.96547699,32.6,80.331756097561,2020,ECS,,HIC
1218,GBR,46926.475736105,11.8168001174927,12.01903439,32.4,80.6473170731707,2021,ECS,,HIC
1219,GBR,46062.9914079698,,11.05087757,,81.0112195121951,2022,ECS,,HIC
1220,GBR,49200.8101526146,,10.872015,,81.2380975609756,2023,ECS,,HIC
1221,GBR,52636.7865943853,,,,,2024,ECS,,HIC
1222,GEO,3281.72930937343,8.18535815123577,8.93945503,39.5,71.732,2010,ECS,,UMC
1223,GEO,4119.66818307193,9.26943016052246,7.82405472,39.6,72.485,2011,ECS,,UMC
1224,GEO,4530.69533409431,6.70775985717773,7.8538909,39.0,72.672,2012,ECS,,UMC
1225,GEO,4712.00229382665,9.55353370115153,7.73560286,38.6,73.025,2013,ECS,,UMC
1226,GEO,4830.33486170249,9.66660503771528,7.75487041,37.6,73.105,2014,ECS,,UMC
1227,GEO,4086.6223465965,10.129154395962,7.29130507,36.5,73.241,2015,ECS,,UMC
1228,GEO,4143.40125686315,12.6661996841431,7.839849,36.6,73.136,2016,ECS,,UMC
1229,GEO,4418.75206546679,12.9533596038818,6.95936155,37.9,73.435,2017,ECS,,UMC
1230,GEO,4804.0546040444,12.9514999389648,6.99180031,36.4,73.985,2018,ECS,,UMC
1231,GEO,4741.2832715876,13.3578996658325,6.59411573,35.9,74.165,2019,ECS,,UMC
1232,GEO,4300.85701291207,10.3446787622305,8.34160137,34.5,73.509,2020,ECS,,UMC
1233,GEO,5083.60695484577,11.5247602462769,8.3153286,34.2,71.635,2021,ECS,,UMC
1234,GEO,6729.84659930283,13.1722602844238,7.25569582,33.5,74.141,2022,ECS,,UMC
1235,GEO,8283.66960652261,12.496190071106,,34.8,74.496,2023,ECS,,UMC
1236,GEO,9193.66366361489,12.2066941472686,,33.9,,2024,ECS,,UMC
1237,GHA,1263.89251760539,20.6961402893066,4.73425055,,61.297,2010,SSF,,LMC
1238,GHA,1507.43573198753,30.6343097686768,4.4685564,,61.617,2011,SSF,,LMC
1239,GHA,1543.77524235764,26.5813903808594,3.91583276,42.4,61.995,2012,SSF,,LMC
1240,GHA,2294.79584693743,21.2222099304199,4.59225416,,62.397,2013,SSF,,LMC
1241,GHA,1949.90832923846,20.9851398468018,4.01644135,,62.832,2014,SSF,,LMC
1242,GHA,1722.77282833606,23.8087997436523,4.5429678,,63.175,2015,SSF,,LMC
1243,GHA,1912.47991339951,22.0933208465576,3.39035821,43.5,63.522,2016,SSF,,LMC
1244,GHA,2012.28662641265,20.0976390838623,2.68786979,,63.829,2017,SSF,,LMC
1245,GHA,2195.32166016377,18.5981693267822,2.43001175,,64.138,2018,SSF,,LMC
1246,GHA,2186.65822682613,14.2717185267026,3.25450468,,64.455,2019,SSF,,LMC
1247,GHA,2195.45481659987,13.6294748829413,4.4331708,,64.309,2020,SSF,,LMC
1248,GHA,2445.18662529344,12.1674144053659,3.86030865,,64.286,2021,SSF,,LMC
1249,GHA,2229.89122647803,13.1793045277004,3.6993649,,65.246,2022,SSF,,LMC
1250,GHA,2383.90410483418,,,,65.498,2023,SSF,,LMC
1251,GHA,2405.79466378083,,,,,2024,SSF,,LMC
1252,GIB,,7.96277066350702,,,82.08,2010,ECS,,HIC
1253,GIB,,5.93010765120719,,,82.333,2011,ECS,,HIC
1254,GIB,,4.72002283342756,,,82.527,2012,ECS,,HIC
1255,GIB,,5.35553550602099,,,82.586,2013,ECS,,HIC
